Fitbeans,Fitbeans,Fitbeans,Fitbeans,Fitbeans,Fitbeans,Fitbeans,Fitbeans,Fitbeans,Fitbeans,Fitbeans,Fitbeans,
TIME,HR,CPM,TIME,HR,CPM,TIM,HR,CPM,TIME,HR,CPM,
2019-06-12 11-11-55,162,0,2019-06-12 11-11-56,159,0,2019-06-12 11-11-56,159,0,2019-06-12 11-11-57,159,0,
2019-06-12 11-11-56,161,0,2019-06-12 11-11-57,159,0,2019-06-12 11-11-57,159,0,2019-06-12 11-11-58,160,0,
2019-06-12 11-11-57,161,0,2019-06-12 11-11-58,159,0,2019-06-12 11-11-58,159,0,2019-06-12 11-11-59,161,0,
2019-06-12 11-11-58,162,0,2019-06-12 11-11-59,159,0,2019-06-12 11-11-59,159,0,2019-06-12 11-12-00,161,0,
2019-06-12 11-11-59,162,0,2019-06-12 11-12-00,159,0,2019-06-12 11-12-00,159,0,2019-06-12 11-12-01,161,0,
2019-06-12 11-12-00,162,0,2019-06-12 11-12-01,159,0,2019-06-12 11-12-01,159,0,2019-06-12 11-12-02,160,0,
2019-06-12 11-12-01,161,0,2019-06-12 11-12-02,159,0,2019-06-12 11-12-02,159,0,2019-06-12 11-12-03,160,0,
2019-06-12 11-12-02,161,0,2019-06-12 11-12-03,159,0,2019-06-12 11-12-03,159,0,2019-06-12 11-12-04,160,0,
2019-06-12 11-12-03,160,0,2019-06-12 11-12-04,159,0,2019-06-12 11-12-04,158,0,2019-06-12 11-12-05,160,0,
2019-06-12 11-12-04,160,0,2019-06-12 11-12-05,159,0,2019-06-12 11-12-05,158,0,2019-06-12 11-12-06,160,0,
2019-06-12 11-12-05,160,0,2019-06-12 11-12-06,159,0,2019-06-12 11-12-06,158,0,2019-06-12 11-12-07,161,0,
2019-06-12 11-12-06,161,0,2019-06-12 11-12-07,159,0,2019-06-12 11-12-07,158,0,2019-06-12 11-12-08,161,0,
2019-06-12 11-12-07,162,0,2019-06-12 11-12-08,159,0,2019-06-12 11-12-08,159,0,2019-06-12 11-12-09,162,0,
2019-06-12 11-12-08,161,0,2019-06-12 11-12-09,159,0,2019-06-12 11-12-09,159,0,2019-06-12 11-12-10,162,0,
2019-06-12 11-12-09,161,0,2019-06-12 11-12-10,159,0,2019-06-12 11-12-10,159,0,2019-06-12 11-12-11,162,0,
2019-06-12 11-12-10,161,0,2019-06-12 11-12-11,159,0,2019-06-12 11-12-11,159,0,2019-06-12 11-12-12,161,0,
2019-06-12 11-12-11,161,0,2019-06-12 11-12-12,159,0,2019-06-12 11-12-12,159,0,2019-06-12 11-12-13,161,0,
2019-06-12 11-12-12,161,0,2019-06-12 11-12-13,158,0,2019-06-12 11-12-13,159,0,2019-06-12 11-12-14,161,0,
2019-06-12 11-12-13,160,0,2019-06-12 11-12-14,158,0,2019-06-12 11-12-14,158,0,2019-06-12 11-12-15,162,0,
2019-06-12 11-12-14,161,0,2019-06-12 11-12-15,158,0,2019-06-12 11-12-15,158,0,2019-06-12 11-12-16,162,0,
2019-06-12 11-12-15,161,0,2019-06-12 11-12-16,158,0,2019-06-12 11-12-16,157,0,2019-06-12 11-12-17,162,0,
2019-06-12 11-12-16,162,0,2019-06-12 11-12-17,158,0,2019-06-12 11-12-17,158,0,2019-06-12 11-12-18,163,0,
2019-06-12 11-12-17,162,0,2019-06-12 11-12-18,158,0,2019-06-12 11-12-18,158,0,2019-06-12 11-12-19,163,0,
2019-06-12 11-12-18,162,0,2019-06-12 11-12-19,158,0,2019-06-12 11-12-19,158,0,2019-06-12 11-12-20,163,0,
2019-06-12 11-12-19,163,0,2019-06-12 11-12-20,158,0,2019-06-12 11-12-20,158,0,2019-06-12 11-12-21,163,0,
2019-06-12 11-12-20,163,0,2019-06-12 11-12-21,161,0,2019-06-12 11-12-21,160,0,2019-06-12 11-12-22,163,0,
2019-06-12 11-12-21,163,0,2019-06-12 11-12-22,161,0,2019-06-12 11-12-22,161,0,2019-06-12 11-12-23,163,0,
2019-06-12 11-12-22,163,0,2019-06-12 11-12-23,162,0,2019-06-12 11-12-23,162,0,2019-06-12 11-12-24,164,0,
2019-06-12 11-12-23,163,0,2019-06-12 11-12-24,164,0,2019-06-12 11-12-24,162,0,2019-06-12 11-12-25,165,0,
2019-06-12 11-12-24,166,0,2019-06-12 11-12-25,165,0,2019-06-12 11-12-25,163,0,2019-06-12 11-12-26,166,0,
2019-06-12 11-12-25,166,0,2019-06-12 11-12-26,166,0,2019-06-12 11-12-26,163,0,2019-06-12 11-12-27,166,0,
2019-06-12 11-12-26,167,0,2019-06-12 11-12-27,166,0,2019-06-12 11-12-27,163,0,2019-06-12 11-12-28,167,0,
2019-06-12 11-12-27,168,0,2019-06-12 11-12-28,167,0,2019-06-12 11-12-28,164,0,2019-06-12 11-12-29,168,0,
2019-06-12 11-12-28,168,0,2019-06-12 11-12-29,167,0,2019-06-12 11-12-29,164,0,2019-06-12 11-12-30,168,0,
2019-06-12 11-12-29,168,0,2019-06-12 11-12-30,168,0,2019-06-12 11-12-30,164,0,2019-06-12 11-12-31,168,0,
2019-06-12 11-12-30,168,0,2019-06-12 11-12-31,168,0,2019-06-12 11-12-31,164,0,2019-06-12 11-12-32,169,0,
2019-06-12 11-12-31,168,0,2019-06-12 11-12-32,169,0,2019-06-12 11-12-32,164,0,2019-06-12 11-12-33,169,0,
2019-06-12 11-12-32,169,0,2019-06-12 11-12-33,169,0,2019-06-12 11-12-33,165,0,2019-06-12 11-12-34,169,0,
2019-06-12 11-12-33,169,0,2019-06-12 11-12-34,169,0,2019-06-12 11-12-34,166,0,2019-06-12 11-12-35,169,0,
2019-06-12 11-12-34,169,0,2019-06-12 11-12-35,169,0,2019-06-12 11-12-35,169,0,2019-06-12 11-12-36,169,0,
2019-06-12 11-12-35,169,0,2019-06-12 11-12-36,169,0,2019-06-12 11-12-36,169,0,2019-06-12 11-12-37,169,0,
2019-06-12 11-12-36,169,0,2019-06-12 11-12-37,169,0,2019-06-12 11-12-37,169,0,2019-06-12 11-12-38,169,0,
2019-06-12 11-12-37,169,0,2019-06-12 11-12-38,169,0,2019-06-12 11-12-38,169,0,2019-06-12 11-12-39,169,0,
2019-06-12 11-12-38,169,0,2019-06-12 11-12-39,169,0,2019-06-12 11-12-39,169,0,2019-06-12 11-12-40,169,0,
2019-06-12 11-12-39,169,0,2019-06-12 11-12-40,169,0,2019-06-12 11-12-40,168,0,2019-06-12 11-12-41,169,0,
2019-06-12 11-12-40,169,0,2019-06-12 11-12-41,169,0,2019-06-12 11-12-41,168,0,2019-06-12 11-12-42,169,0,
2019-06-12 11-12-41,169,0,2019-06-12 11-12-42,169,0,2019-06-12 11-12-42,168,0,2019-06-12 11-12-43,169,0,
2019-06-12 11-12-42,169,0,2019-06-12 11-12-43,169,0,2019-06-12 11-12-43,168,0,2019-06-12 11-12-44,169,0,
2019-06-12 11-12-43,169,0,2019-06-12 11-12-44,169,0,2019-06-12 11-12-44,168,0,2019-06-12 11-12-45,168,0,
2019-06-12 11-12-44,169,0,2019-06-12 11-12-45,168,0,2019-06-12 11-12-45,168,0,2019-06-12 11-12-46,168,0,
2019-06-12 11-12-45,169,0,2019-06-12 11-12-46,168,0,2019-06-12 11-12-46,168,0,2019-06-12 11-12-47,169,0,
2019-06-12 11-12-46,169,0,2019-06-12 11-12-47,169,0,2019-06-12 11-12-47,168,0,2019-06-12 11-12-48,169,0,
2019-06-12 11-12-47,168,0,2019-06-12 11-12-48,169,0,2019-06-12 11-12-48,168,0,2019-06-12 11-12-49,169,0,
2019-06-12 11-12-48,169,0,2019-06-12 11-12-49,169,0,2019-06-12 11-12-49,169,0,2019-06-12 11-12-50,169,0,
2019-06-12 11-12-49,169,0,2019-06-12 11-12-50,169,0,2019-06-12 11-12-50,168,0,2019-06-12 11-12-51,169,0,
2019-06-12 11-12-50,169,0,2019-06-12 11-12-51,169,0,2019-06-12 11-12-51,169,0,2019-06-12 11-12-52,169,0,
2019-06-12 11-12-51,169,0,2019-06-12 11-12-52,169,0,2019-06-12 11-12-52,169,0,2019-06-12 11-12-53,169,0,
2019-06-12 11-12-52,169,0,2019-06-12 11-12-53,169,0,2019-06-12 11-12-53,169,0,2019-06-12 11-12-54,170,0,
2019-06-12 11-12-53,169,0,2019-06-12 11-12-54,170,0,2019-06-12 11-12-54,169,0,2019-06-12 11-12-55,170,0,
2019-06-12 11-12-54,169,0,2019-06-12 11-12-55,170,0,2019-06-12 11-12-55,169,0,2019-06-12 11-12-56,170,0,
2019-06-12 11-12-55,169,0,2019-06-12 11-12-56,170,0,2019-06-12 11-12-56,169,0,2019-06-12 11-12-57,170,0,
2019-06-12 11-12-56,169,0,2019-06-12 11-12-57,170,0,2019-06-12 11-12-57,169,0,2019-06-12 11-12-58,170,0,
2019-06-12 11-12-57,169,0,2019-06-12 11-12-58,170,0,2019-06-12 11-12-58,170,0,2019-06-12 11-12-59,170,0,
2019-06-12 11-12-58,169,0,2019-06-12 11-12-59,170,0,2019-06-12 11-12-59,170,0,2019-06-12 11-13-00,170,0,
2019-06-12 11-12-59,169,0,2019-06-12 11-13-00,170,0,2019-06-12 11-13-00,170,0,2019-06-12 11-13-01,170,0,
2019-06-12 11-13-00,169,0,2019-06-12 11-13-01,170,0,2019-06-12 11-13-01,170,0,2019-06-12 11-13-02,170,0,
2019-06-12 11-13-01,169,0,2019-06-12 11-13-02,170,0,2019-06-12 11-13-02,170,0,2019-06-12 11-13-03,170,0,
2019-06-12 11-13-02,170,0,2019-06-12 11-13-03,170,0,2019-06-12 11-13-03,170,0,2019-06-12 11-13-04,170,0,
2019-06-12 11-13-03,170,0,2019-06-12 11-13-04,170,0,2019-06-12 11-13-04,170,0,2019-06-12 11-13-05,170,0,
2019-06-12 11-13-04,170,0,2019-06-12 11-13-05,169,0,2019-06-12 11-13-05,170,0,2019-06-12 11-13-06,170,0,
2019-06-12 11-13-05,170,0,2019-06-12 11-13-06,169,0,2019-06-12 11-13-06,171,0,2019-06-12 11-13-07,170,0,
2019-06-12 11-13-06,170,0,2019-06-12 11-13-07,169,0,2019-06-12 11-13-07,171,0,2019-06-12 11-13-08,170,0,
2019-06-12 11-13-07,170,0,2019-06-12 11-13-08,169,0,2019-06-12 11-13-08,170,0,2019-06-12 11-13-09,170,0,
2019-06-12 11-13-08,170,0,2019-06-12 11-13-09,170,0,2019-06-12 11-13-09,170,0,2019-06-12 11-13-10,170,0,
2019-06-12 11-13-09,170,0,2019-06-12 11-13-10,170,0,2019-06-12 11-13-10,170,0,2019-06-12 11-13-11,170,0,
2019-06-12 11-13-10,170,0,2019-06-12 11-13-11,170,0,2019-06-12 11-13-11,170,0,2019-06-12 11-13-12,170,0,
2019-06-12 11-13-11,170,0,2019-06-12 11-13-12,170,0,2019-06-12 11-13-12,170,0,2019-06-12 11-13-13,170,0,
2019-06-12 11-13-12,170,0,2019-06-12 11-13-13,170,0,2019-06-12 11-13-13,170,0,2019-06-12 11-13-14,170,0,
2019-06-12 11-13-13,170,0,2019-06-12 11-13-14,170,0,2019-06-12 11-13-14,170,0,2019-06-12 11-13-15,170,0,
2019-06-12 11-13-14,170,0,2019-06-12 11-13-15,170,0,2019-06-12 11-13-15,170,0,2019-06-12 11-13-16,170,0,
2019-06-12 11-13-15,169,0,2019-06-12 11-13-16,170,0,2019-06-12 11-13-16,170,0,2019-06-12 11-13-17,170,0,
2019-06-12 11-13-16,169,0,2019-06-12 11-13-17,169,0,2019-06-12 11-13-17,170,0,2019-06-12 11-13-18,170,0,
2019-06-12 11-13-17,169,0,2019-06-12 11-13-18,169,0,2019-06-12 11-13-18,170,0,2019-06-12 11-13-19,169,0,
2019-06-12 11-13-18,169,0,2019-06-12 11-13-19,169,0,2019-06-12 11-13-19,169,0,2019-06-12 11-13-20,169,0,
2019-06-12 11-13-19,169,0,2019-06-12 11-13-20,169,0,2019-06-12 11-13-20,169,0,2019-06-12 11-13-21,169,0,
2019-06-12 11-13-20,169,0,2019-06-12 11-13-21,169,0,2019-06-12 11-13-21,169,0,2019-06-12 11-13-22,169,0,
2019-06-12 11-13-21,169,0,2019-06-12 11-13-22,169,0,2019-06-12 11-13-22,169,0,2019-06-12 11-13-23,169,0,
2019-06-12 11-13-22,168,0,2019-06-12 11-13-23,168,0,2019-06-12 11-13-23,169,0,2019-06-12 11-13-24,169,0,
2019-06-12 11-13-23,168,0,2019-06-12 11-13-24,168,0,2019-06-12 11-13-24,169,0,2019-06-12 11-13-25,169,0,
2019-06-12 11-13-24,168,0,2019-06-12 11-13-25,168,0,2019-06-12 11-13-25,168,0,2019-06-12 11-13-26,169,0,
2019-06-12 11-13-25,168,0,2019-06-12 11-13-26,168,0,2019-06-12 11-13-26,168,0,2019-06-12 11-13-27,168,0,
2019-06-12 11-13-26,168,0,2019-06-12 11-13-27,168,0,2019-06-12 11-13-27,168,0,2019-06-12 11-13-28,168,0,
2019-06-12 11-13-27,167,0,2019-06-12 11-13-28,167,0,2019-06-12 11-13-28,168,0,2019-06-12 11-13-29,168,0,
2019-06-12 11-13-28,167,0,2019-06-12 11-13-29,167,0,2019-06-12 11-13-29,167,0,2019-06-12 11-13-30,168,0,
2019-06-12 11-13-29,167,0,2019-06-12 11-13-30,167,0,2019-06-12 11-13-30,167,0,2019-06-12 11-13-31,168,0,
2019-06-12 11-13-30,167,0,2019-06-12 11-13-31,167,0,2019-06-12 11-13-31,166,0,2019-06-12 11-13-32,168,0,
2019-06-12 11-13-31,167,0,2019-06-12 11-13-32,167,0,2019-06-12 11-13-32,166,0,2019-06-12 11-13-33,168,0,
2019-06-12 11-13-32,166,0,2019-06-12 11-13-33,166,0,2019-06-12 11-13-33,166,0,2019-06-12 11-13-34,168,0,
2019-06-12 11-13-33,166,0,2019-06-12 11-13-34,166,0,2019-06-12 11-13-34,165,0,2019-06-12 11-13-35,167,0,
2019-06-12 11-13-34,166,0,2019-06-12 11-13-35,166,0,2019-06-12 11-13-35,165,0,2019-06-12 11-13-36,167,0,
2019-06-12 11-13-35,166,0,2019-06-12 11-13-36,166,0,2019-06-12 11-13-36,165,0,2019-06-12 11-13-37,167,0,
2019-06-12 11-13-36,166,0,2019-06-12 11-13-37,166,0,2019-06-12 11-13-37,164,0,2019-06-12 11-13-38,167,0,
2019-06-12 11-13-37,166,0,2019-06-12 11-13-38,165,0,2019-06-12 11-13-38,164,0,2019-06-12 11-13-39,167,0,
2019-06-12 11-13-38,165,0,2019-06-12 11-13-39,165,0,2019-06-12 11-13-39,163,0,2019-06-12 11-13-40,166,0,
2019-06-12 11-13-39,165,0,2019-06-12 11-13-40,165,0,2019-06-12 11-13-40,163,0,2019-06-12 11-13-41,166,0,
2019-06-12 11-13-40,165,0,2019-06-12 11-13-41,165,0,2019-06-12 11-13-41,163,0,2019-06-12 11-13-42,166,0,
2019-06-12 11-13-41,165,0,2019-06-12 11-13-42,165,0,2019-06-12 11-13-42,163,0,2019-06-12 11-13-43,166,0,
2019-06-12 11-13-42,165,0,2019-06-12 11-13-43,164,0,2019-06-12 11-13-43,163,0,2019-06-12 11-13-44,166,0,
2019-06-12 11-13-43,165,0,2019-06-12 11-13-44,167,0,2019-06-12 11-13-44,162,0,2019-06-12 11-13-45,166,0,
2019-06-12 11-13-44,165,0,2019-06-12 11-13-45,169,0,2019-06-12 11-13-45,162,0,2019-06-12 11-13-46,166,0,
2019-06-12 11-13-45,165,0,2019-06-12 11-13-46,169,0,2019-06-12 11-13-46,161,0,2019-06-12 11-13-47,166,0,
2019-06-12 11-13-46,165,0,2019-06-12 11-13-47,168,0,2019-06-12 11-13-47,160,0,2019-06-12 11-13-48,165,0,
2019-06-12 11-13-47,164,0,2019-06-12 11-13-48,168,0,2019-06-12 11-13-48,160,0,2019-06-12 11-13-49,165,0,
2019-06-12 11-13-48,164,0,2019-06-12 11-13-49,168,0,2019-06-12 11-13-49,159,0,2019-06-12 11-13-50,165,0,
2019-06-12 11-13-49,164,0,2019-06-12 11-13-50,168,0,2019-06-12 11-13-50,159,0,2019-06-12 11-13-51,165,0,
2019-06-12 11-13-50,164,0,2019-06-12 11-13-51,167,0,2019-06-12 11-13-51,160,0,2019-06-12 11-13-52,164,0,
2019-06-12 11-13-51,163,0,2019-06-12 11-13-52,167,0,2019-06-12 11-13-52,160,0,2019-06-12 11-13-53,164,0,
2019-06-12 11-13-52,163,0,2019-06-12 11-13-53,167,0,2019-06-12 11-13-53,160,0,2019-06-12 11-13-54,164,0,
2019-06-12 11-13-53,163,0,2019-06-12 11-13-54,167,0,2019-06-12 11-13-54,160,0,2019-06-12 11-13-55,164,0,
2019-06-12 11-13-54,163,0,2019-06-12 11-13-55,167,0,2019-06-12 11-13-55,160,0,2019-06-12 11-13-56,164,0,
2019-06-12 11-13-55,163,0,2019-06-12 11-13-56,167,0,2019-06-12 11-13-56,160,0,2019-06-12 11-13-57,164,0,
2019-06-12 11-13-56,163,0,2019-06-12 11-13-57,167,0,2019-06-12 11-13-57,160,0,2019-06-12 11-13-58,164,0,
2019-06-12 11-13-57,163,0,2019-06-12 11-13-58,166,0,2019-06-12 11-13-58,161,0,2019-06-12 11-13-59,164,0,
2019-06-12 11-13-58,163,0,2019-06-12 11-13-59,166,0,2019-06-12 11-13-59,161,0,2019-06-12 11-14-00,164,0,
2019-06-12 11-13-59,163,0,2019-06-12 11-14-00,166,0,2019-06-12 11-14-00,162,0,2019-06-12 11-14-01,164,0,
2019-06-12 11-14-00,163,0,2019-06-12 11-14-01,166,0,2019-06-12 11-14-01,162,0,2019-06-12 11-14-02,164,0,
2019-06-12 11-14-01,163,0,2019-06-12 11-14-02,166,0,2019-06-12 11-14-02,162,0,2019-06-12 11-14-03,164,0,
2019-06-12 11-14-02,163,0,2019-06-12 11-14-03,166,0,2019-06-12 11-14-03,162,0,2019-06-12 11-14-04,163,0,
2019-06-12 11-14-03,162,0,2019-06-12 11-14-04,166,0,2019-06-12 11-14-04,162,0,2019-06-12 11-14-05,163,0,
2019-06-12 11-14-04,162,0,2019-06-12 11-14-05,165,0,2019-06-12 11-14-05,163,0,2019-06-12 11-14-06,164,0,
2019-06-12 11-14-05,163,0,2019-06-12 11-14-06,167,0,2019-06-12 11-14-06,162,0,2019-06-12 11-14-07,164,0,
2019-06-12 11-14-06,164,0,2019-06-12 11-14-07,169,0,2019-06-12 11-14-07,163,0,2019-06-12 11-14-08,164,0,
2019-06-12 11-14-07,163,0,2019-06-12 11-14-08,168,0,2019-06-12 11-14-08,163,0,2019-06-12 11-14-09,166,0,
2019-06-12 11-14-08,162,0,2019-06-12 11-14-09,167,0,2019-06-12 11-14-09,162,0,2019-06-12 11-14-10,165,0,
2019-06-12 11-14-09,161,0,2019-06-12 11-14-10,166,0,2019-06-12 11-14-10,163,0,2019-06-12 11-14-11,163,0,
2019-06-12 11-14-10,160,0,2019-06-12 11-14-11,165,0,2019-06-12 11-14-11,162,0,2019-06-12 11-14-12,162,0,
2019-06-12 11-14-11,160,0,2019-06-12 11-14-12,164,0,2019-06-12 11-14-12,161,0,2019-06-12 11-14-13,161,0,
2019-06-12 11-14-12,159,0,2019-06-12 11-14-13,162,0,2019-06-12 11-14-13,160,0,2019-06-12 11-14-14,160,0,
2019-06-12 11-14-13,159,0,2019-06-12 11-14-14,163,0,2019-06-12 11-14-14,161,0,2019-06-12 11-14-15,162,0,
2019-06-12 11-14-14,159,0,2019-06-12 11-14-15,162,0,2019-06-12 11-14-15,161,0,2019-06-12 11-14-16,161,0,
2019-06-12 11-14-15,160,0,2019-06-12 11-14-16,160,0,2019-06-12 11-14-16,160,0,2019-06-12 11-14-16,160,0,
2019-06-12 11-14-16,162,0,2019-06-12 11-14-17,160,0,2019-06-12 11-14-17,160,0,2019-06-12 11-14-18,160,0,
2019-06-12 11-14-17,162,0,2019-06-12 11-14-18,159,0,2019-06-12 11-14-18,159,0,2019-06-12 11-14-19,161,0,
2019-06-12 11-14-17,161,0,2019-06-12 11-14-19,159,0,2019-06-12 11-14-19,159,0,2019-06-12 11-14-19,160,0,
2019-06-12 11-14-19,160,0,2019-06-12 11-14-20,159,0,2019-06-12 11-14-20,159,0,2019-06-12 11-14-20,160,0,
2019-06-12 11-14-20,159,0,2019-06-12 11-14-21,158,0,2019-06-12 11-14-21,159,0,2019-06-12 11-14-22,160,0,
2019-06-12 11-14-21,159,0,2019-06-12 11-14-22,158,0,2019-06-12 11-14-22,159,0,2019-06-12 11-14-22,159,0,
2019-06-12 11-14-21,159,0,2019-06-12 11-14-23,158,0,2019-06-12 11-14-23,159,0,2019-06-12 11-14-23,159,0,
2019-06-12 11-14-22,159,0,2019-06-12 11-14-24,158,0,2019-06-12 11-14-24,158,0,2019-06-12 11-14-24,159,0,
2019-06-12 11-14-23,158,0,2019-06-12 11-14-25,158,0,2019-06-12 11-14-25,158,0,2019-06-12 11-14-25,159,0,
2019-06-12 11-14-24,158,0,2019-06-12 11-14-26,157,0,2019-06-12 11-14-26,157,0,2019-06-12 11-14-26,157,0,
2019-06-12 11-14-25,158,0,2019-06-12 11-14-27,155,0,2019-06-12 11-14-27,157,0,2019-06-12 11-14-27,157,0,
2019-06-12 11-14-26,157,0,2019-06-12 11-14-28,156,0,2019-06-12 11-14-28,156,0,2019-06-12 11-14-28,156,0,
2019-06-12 11-14-27,155,0,2019-06-12 11-14-29,155,0,2019-06-12 11-14-29,155,0,2019-06-12 11-14-29,157,0,
2019-06-12 11-14-28,154,0,2019-06-12 11-14-30,154,0,2019-06-12 11-14-30,154,0,2019-06-12 11-14-30,156,0,
2019-06-12 11-14-29,154,0,2019-06-12 11-14-31,153,0,2019-06-12 11-14-31,154,0,2019-06-12 11-14-31,155,0,
2019-06-12 11-14-30,153,0,2019-06-12 11-14-32,153,0,2019-06-12 11-14-32,153,0,2019-06-12 11-14-32,154,0,
2019-06-12 11-14-31,153,0,2019-06-12 11-14-33,153,0,2019-06-12 11-14-33,152,0,2019-06-12 11-14-33,152,0,
2019-06-12 11-14-32,153,0,2019-06-12 11-14-34,153,0,2019-06-12 11-14-34,152,0,2019-06-12 11-14-34,152,0,
2019-06-12 11-14-33,152,0,2019-06-12 11-14-35,153,0,2019-06-12 11-14-35,152,0,2019-06-12 11-14-35,151,0,
2019-06-12 11-14-34,151,0,2019-06-12 11-14-36,152,0,2019-06-12 11-14-36,151,0,2019-06-12 11-14-36,151,0,
2019-06-12 11-14-35,150,0,2019-06-12 11-14-37,151,0,2019-06-12 11-14-37,151,0,2019-06-12 11-14-37,150,0,
2019-06-12 11-14-36,149,0,2019-06-12 11-14-38,150,0,2019-06-12 11-14-38,150,0,2019-06-12 11-14-38,150,0,
2019-06-12 11-14-37,149,0,2019-06-12 11-14-39,150,0,2019-06-12 11-14-39,149,0,2019-06-12 11-14-39,149,0,
2019-06-12 11-14-38,148,0,2019-06-12 11-14-40,149,0,2019-06-12 11-14-40,149,0,2019-06-12 11-14-40,148,0,
2019-06-12 11-14-39,148,0,2019-06-12 11-14-41,147,0,2019-06-12 11-14-41,147,0,2019-06-12 11-14-41,148,0,
2019-06-12 11-14-40,148,0,2019-06-12 11-14-42,148,0,2019-06-12 11-14-42,147,0,2019-06-12 11-14-42,149,0,
2019-06-12 11-14-41,146,0,2019-06-12 11-14-43,147,0,2019-06-12 11-14-43,147,0,2019-06-12 11-14-44,150,0,
2019-06-12 11-14-42,145,0,2019-06-12 11-14-44,147,0,2019-06-12 11-14-44,146,0,2019-06-12 11-14-44,149,0,
2019-06-12 11-14-43,144,0,2019-06-12 11-14-45,146,0,2019-06-12 11-14-45,145,0,2019-06-12 11-14-45,150,0,
2019-06-12 11-14-44,143,0,2019-06-12 11-14-46,145,0,2019-06-12 11-14-46,144,0,2019-06-12 11-14-46,149,0,
